left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6813187599182129, 0.3424735367298126, 0.04996054247021675]","[0.6663428544998169, 0.33312562108039856, 0.03743043914437294]","[0.6491586565971375, 0.33110442757606506, 0.03272661939263344]","[0.63153076171875, 0.33763018250465393, 0.0354471281170845]","[0.6493300795555115, 0.3463064432144165, 0.03136834502220154]","[0.6682192087173462, 0.3473787009716034, 0.03621748462319374]","[0.5624051690101624, 0.3415955901145935, 0.02794138714671135]","[0.5437991619110107, 0.337143212556839, 0.022053686901926994]","[0.5265039801597595, 0.34171062707901, 0.02324279397726059]","[0.5107316374778748, 0.3532792329788208, 0.033445119857788086]","[0.5255149602890015, 0.35638004541397095, 0.02238846942782402]","[0.5449824929237366, 0.352791428565979, 0.0209064744412899]","[0.5255149602890015, 0.35638004541397095, 0.02238846942782402]","[0.5574843287467957, 0.5453101396560669, -0.02840087004005909]","[0.5937686562538147, 0.5234625935554504, -0.04397934302687645]","[0.6183805465698242, 0.5211172103881836, -0.041355811059474945]","[0.6508325338363647, 0.5360978841781616, -0.019445039331912994]","[0.6188303828239441, 0.5244712233543396, -0.04431842640042305]","[0.5939074158668518, 0.526764452457428, -0.047211382538080215]","[0.5923612713813782, 0.1600862741470337, 0.04873106628656387]","[0.6096872687339783, 0.7097409963607788, -0.05283880606293678]"
"[0.6814742684364319, 0.34357142448425293, 0.049591075628995895]","[0.6666901111602783, 0.33460161089897156, 0.03696446120738983]","[0.6496195793151855, 0.33238106966018677, 0.03216265141963959]","[0.6320081949234009, 0.33821240067481995, 0.03492550551891327]","[0.6496387720108032, 0.34701040387153625, 0.03097481280565262]","[0.6684410572052002, 0.34823524951934814, 0.035884831100702286]","[0.5631102919578552, 0.341651976108551, 0.027132751420140266]","[0.5445270538330078, 0.3376305103302002, 0.021096590906381607]","[0.5272547006607056, 0.3421350121498108, 0.022244853898882866]","[0.5114905834197998, 0.3531773090362549, 0.03241214156150818]","[0.5263306498527527, 0.3562853932380676, 0.021518180146813393]","[0.5457792282104492, 0.35271868109703064, 0.020114954560995102]","[0.5263306498527527, 0.3562853932380676, 0.021518180146813393]","[0.5584200620651245, 0.5463370680809021, -0.02810709923505783]","[0.5945218801498413, 0.524722695350647, -0.043350353837013245]","[0.6187332272529602, 0.5225657224655151, -0.0406474806368351]","[0.6507574915885925, 0.5376403331756592, -0.018847987055778503]","[0.6191855072975159, 0.5257584452629089, -0.04342390596866608]","[0.5945490002632141, 0.5278921127319336, -0.0464017391204834]","[0.5936105847358704, 0.16085568070411682, 0.04714057222008705]","[0.6094049215316772, 0.7103092670440674, -0.051077499985694885]"
"[0.6825681924819946, 0.34383833408355713, 0.04998958110809326]","[0.6677079796791077, 0.3346274197101593, 0.03744223713874817]","[0.6506248116493225, 0.33244767785072327, 0.03267739340662956]","[0.6330491304397583, 0.3385245203971863, 0.03536655753850937]","[0.6507458686828613, 0.3473894000053406, 0.031360924243927]","[0.6695473790168762, 0.3486107587814331, 0.03624965623021126]","[0.5640849471092224, 0.3419013023376465, 0.027644159272313118]","[0.5455303192138672, 0.33758342266082764, 0.021677685901522636]","[0.5282638072967529, 0.34199023246765137, 0.022833971306681633]","[0.5124284029006958, 0.3531660735607147, 0.03298705071210861]","[0.5272039771080017, 0.35639265179634094, 0.02201162278652191]","[0.5466617345809937, 0.3529559373855591, 0.020589245483279228]","[0.5272039771080017, 0.35639265179634094, 0.02201162278652191]","[0.5585965514183044, 0.545634925365448, -0.0284747201949358]","[0.5948835015296936, 0.5240095257759094, -0.043847739696502686]","[0.6193181872367859, 0.521962583065033, -0.041133712977170944]","[0.6514405608177185, 0.5374816060066223, -0.019222216680645943]","[0.619732141494751, 0.5254403948783875, -0.04400148615241051]","[0.5949318408966064, 0.5274601578712463, -0.046982165426015854]","[0.5947017073631287, 0.16045129299163818, 0.04838639870285988]","[0.6098815202713013, 0.709702730178833, -0.05239080265164375]"
"[0.6827026009559631, 0.34501373767852783, 0.05012340843677521]","[0.6679736375808716, 0.33572447299957275, 0.03757321089506149]","[0.650973916053772, 0.333301842212677, 0.03277016058564186]","[0.6333578824996948, 0.33913904428482056, 0.0354095958173275]","[0.6510064601898193, 0.3482162654399872, 0.031462009996175766]","[0.6697675585746765, 0.34959158301353455, 0.0363883450627327]","[0.5647642612457275, 0.34186291694641113, 0.027471346780657768]","[0.5462080240249634, 0.3375013768672943, 0.02148481085896492]","[0.5289462804794312, 0.3418371081352234, 0.022571749985218048]","[0.513123631477356, 0.3529101610183716, 0.032643094658851624]","[0.527935266494751, 0.35620030760765076, 0.02174733765423298]","[0.5474000573158264, 0.35283905267715454, 0.020400406792759895]","[0.527935266494751, 0.35620030760765076, 0.02174733765423298]","[0.5590998530387878, 0.5461375117301941, -0.028520923107862473]","[0.5956023335456848, 0.5246307849884033, -0.04374387860298157]","[0.6200351715087891, 0.5227117538452148, -0.04095000401139259]","[0.6521854996681213, 0.5384082198143005, -0.01900138333439827]","[0.6204596757888794, 0.5261168479919434, -0.04382216930389404]","[0.5956374406814575, 0.5279972553253174, -0.04689640551805496]","[0.5953856110572815, 0.1613972783088684, 0.04847260192036629]","[0.6103509664535522, 0.7109490633010864, -0.0525200329720974]"
"[0.683711588382721, 0.3444801867008209, 0.05063094198703766]","[0.6688617467880249, 0.3350776731967926, 0.038089338690042496]","[0.6518036127090454, 0.33279773592948914, 0.033280614763498306]","[0.6342424750328064, 0.3388517498970032, 0.03586108982563019]","[0.6519821286201477, 0.34789448976516724, 0.03188977763056755]","[0.6707663536071777, 0.34919923543930054, 0.036829929798841476]","[0.5653817653656006, 0.34195059537887573, 0.02784167043864727]","[0.5467842817306519, 0.33757856488227844, 0.021860439330339432]","[0.5295048952102661, 0.3419749140739441, 0.022930966690182686]","[0.5136175155639648, 0.3531814217567444, 0.03299607336521149]","[0.5284392833709717, 0.3564281165599823, 0.022053804248571396]","[0.5479370355606079, 0.35302719473838806, 0.020709872245788574]","[0.5284392833709717, 0.3564281165599823, 0.022053804248571396]","[0.5597679615020752, 0.5458584427833557, -0.029016977176070213]","[0.5963564515113831, 0.5239457488059998, -0.04426775872707367]","[0.6208482384681702, 0.5220033526420593, -0.041435908526182175]","[0.6529760956764221, 0.5381127595901489, -0.019395573064684868]","[0.6213213801383972, 0.5255946516990662, -0.04434215649962425]","[0.5964237451553345, 0.5274999737739563, -0.047438155859708786]","[0.5958985686302185, 0.16087156534194946, 0.04944739490747452]","[0.6112362742424011, 0.7098900675773621, -0.053349412977695465]"
"[0.6848636269569397, 0.3466935157775879, 0.05034329369664192]","[0.6699958443641663, 0.3380846083164215, 0.037879906594753265]","[0.6531081199645996, 0.3357470631599426, 0.033132679760456085]","[0.6356026530265808, 0.3404496908187866, 0.03576436638832092]","[0.6530632376670837, 0.3494711220264435, 0.0317419059574604]","[0.6718112230300903, 0.3510240614414215, 0.03661913424730301]","[0.5664207935333252, 0.3430955410003662, 0.028079355135560036]","[0.54790198802948, 0.33964627981185913, 0.022138826549053192]","[0.5307198762893677, 0.3438219428062439, 0.023292509838938713]","[0.5147122144699097, 0.35418495535850525, 0.03340229392051697]","[0.5295711159706116, 0.3573336601257324, 0.02242891862988472]","[0.5490297675132751, 0.35392993688583374, 0.021026648581027985]","[0.5295711159706116, 0.3573336601257324, 0.02242891862988472]","[0.5601840615272522, 0.5457537174224854, -0.029304105788469315]","[0.5963816046714783, 0.5241935849189758, -0.04440473020076752]","[0.6206393837928772, 0.522526204586029, -0.04165215417742729]","[0.6526193618774414, 0.5391826629638672, -0.019985899329185486]","[0.6211353540420532, 0.5262513160705566, -0.044565919786691666]","[0.596385657787323, 0.527893602848053, -0.04757952690124512]","[0.5979705452919006, 0.16344594955444336, 0.05003854259848595]","[0.6109325885772705, 0.7109165191650391, -0.05347960814833641]"
"[0.6852699518203735, 0.34589552879333496, 0.0506959892809391]","[0.6703549027442932, 0.3372243046760559, 0.038199830800294876]","[0.6534491777420044, 0.33498454093933105, 0.03337389603257179]","[0.6360231637954712, 0.3397899568080902, 0.03595411404967308]","[0.6535451412200928, 0.3487738072872162, 0.031973086297512054]","[0.6722671985626221, 0.350328266620636, 0.03691327944397926]","[0.5665907859802246, 0.34266239404678345, 0.027966687455773354]","[0.5481410622596741, 0.33924752473831177, 0.021979983896017075]","[0.5309643745422363, 0.3434098958969116, 0.0230692271143198]","[0.5149166584014893, 0.35377973318099976, 0.033111874014139175]","[0.5297735929489136, 0.3569081127643585, 0.02219165302813053]","[0.5492372512817383, 0.35350626707077026, 0.02084100991487503]","[0.5297735929489136, 0.3569081127643585, 0.02219165302813053]","[0.5610355734825134, 0.5455665588378906, -0.029440278187394142]","[0.5972030162811279, 0.5235002636909485, -0.04456353560090065]","[0.6215217709541321, 0.5218484401702881, -0.04172215610742569]","[0.6533188223838806, 0.5389704704284668, -0.019808998331427574]","[0.6220098733901978, 0.5262479782104492, -0.044413626194000244]","[0.5972306132316589, 0.5278617143630981, -0.04750637710094452]","[0.5977835655212402, 0.16252440214157104, 0.050060685724020004]","[0.6119380593299866, 0.7100493907928467, -0.05343620479106903]"
"[0.6858690977096558, 0.346283495426178, 0.05068201199173927]","[0.6710809469223022, 0.3374621272087097, 0.03815819323062897]","[0.6542068123817444, 0.33506065607070923, 0.033319320529699326]","[0.6367300748825073, 0.33994442224502563, 0.03588104620575905]","[0.6542130708694458, 0.348998486995697, 0.031934954226017]","[0.6729069948196411, 0.35059642791748047, 0.036905426532030106]","[0.5676829814910889, 0.34242263436317444, 0.02778824232518673]","[0.5491766929626465, 0.3386980891227722, 0.021760791540145874]","[0.5319806337356567, 0.3428461253643036, 0.022808672860264778]","[0.5159605145454407, 0.3532688617706299, 0.03284107521176338]","[0.5308093428611755, 0.3564702868461609, 0.021971317008137703]","[0.5502795577049255, 0.3531687557697296, 0.020655544474720955]","[0.5308093428611755, 0.3564702868461609, 0.021971317008137703]","[0.5615434646606445, 0.545333981513977, -0.029307782649993896]","[0.5978817343711853, 0.523753821849823, -0.044343382120132446]","[0.6221322417259216, 0.5221712589263916, -0.041460491716861725]","[0.6539643406867981, 0.5390021800994873, -0.019536452367901802]","[0.6225853562355042, 0.5259198546409607, -0.04425084590911865]","[0.5978663563728333, 0.5274582505226135, -0.04740338400006294]","[0.5991448760032654, 0.16275155544281006, 0.04959270730614662]","[0.6121172904968262, 0.7100183367729187, -0.05317985638976097]"
"[0.6866688132286072, 0.3471124768257141, 0.050461966544389725]","[0.6719189882278442, 0.33846354484558105, 0.037867408245801926]","[0.6551277041435242, 0.33591896295547485, 0.0329725481569767]","[0.6377381682395935, 0.34022530913352966, 0.03558168187737465]","[0.6551182866096497, 0.3494468927383423, 0.031693827360868454]","[0.6737580895423889, 0.3511996865272522, 0.03670291230082512]","[0.5686296820640564, 0.34228870272636414, 0.0273820199072361]","[0.5501528382301331, 0.33891284465789795, 0.021235119551420212]","[0.5329784750938416, 0.34298616647720337, 0.022284694015979767]","[0.5168928503990173, 0.35302484035491943, 0.03235781937837601]","[0.5317443609237671, 0.35619720816612244, 0.021541791036725044]","[0.5512159466743469, 0.35296863317489624, 0.02023884281516075]","[0.5317443609237671, 0.35619720816612244, 0.021541791036725044]","[0.561781108379364, 0.5454239249229431, -0.028973117470741272]","[0.598354160785675, 0.5245115756988525, -0.04397709667682648]","[0.6226056218147278, 0.5231218338012695, -0.04104515537619591]","[0.6543039083480835, 0.5398143529891968, -0.01904158852994442]","[0.6230098605155945, 0.5266274213790894, -0.04381754994392395]","[0.5982714295387268, 0.527980387210846, -0.04703064262866974]","[0.600688099861145, 0.1625542938709259, 0.048701416701078415]","[0.6119680404663086, 0.7103230953216553, -0.052365291863679886]"
"[0.6879657506942749, 0.3472839593887329, 0.05091061815619469]","[0.673332929611206, 0.33852872252464294, 0.03824963793158531]","[0.6565669775009155, 0.33590167760849, 0.033251598477363586]","[0.6391939520835876, 0.34029442071914673, 0.03574690967798233]","[0.6565665006637573, 0.34964948892593384, 0.03196074068546295]","[0.6751406788825989, 0.35142436623573303, 0.037065524607896805]","[0.5703364610671997, 0.3419076204299927, 0.0271105095744133]","[0.5518510937690735, 0.33828938007354736, 0.020864931866526604]","[0.5346518158912659, 0.34226319193840027, 0.021829970180988312]","[0.5184772610664368, 0.35215479135513306, 0.03182559832930565]","[0.5333734154701233, 0.35546839237213135, 0.021080121397972107]","[0.55287104845047, 0.352424293756485, 0.019878927618265152]","[0.5333734154701233, 0.35546839237213135, 0.021080121397972107]","[0.5629560947418213, 0.5453852415084839, -0.02922542206943035]","[0.5996488928794861, 0.5245571732521057, -0.04414190351963043]","[0.6238947510719299, 0.5233769416809082, -0.04104599356651306]","[0.655144989490509, 0.5405612587928772, -0.01872885599732399]","[0.6242956519126892, 0.5276879668235779, -0.04364292696118355]","[0.5995500683784485, 0.5288399457931519, -0.04702134057879448]","[0.6026948094367981, 0.16209259629249573, 0.04864467680454254]","[0.6127349734306335, 0.7103962898254395, -0.05209479108452797]"
"[0.6912718415260315, 0.3492242991924286, 0.052168846130371094]","[0.6770994663238525, 0.3397199809551239, 0.0392741933465004]","[0.6603797674179077, 0.3366348147392273, 0.033941302448511124]","[0.6429959535598755, 0.3417779803276062, 0.03609493002295494]","[0.6603093147277832, 0.35147547721862793, 0.03267129510641098]","[0.6786737442016602, 0.3532819151878357, 0.03810252249240875]","[0.5749041438102722, 0.3419666588306427, 0.025934984907507896]","[0.5563244819641113, 0.33670878410339355, 0.019349677488207817]","[0.5389748811721802, 0.3404427170753479, 0.0199290681630373]","[0.522809624671936, 0.35069167613983154, 0.029680564999580383]","[0.5378813743591309, 0.3547115921974182, 0.01926763355731964]","[0.5573863387107849, 0.35221001505851746, 0.01842023991048336]","[0.5378813743591309, 0.3547115921974182, 0.01926763355731964]","[0.5675565004348755, 0.5471359491348267, -0.02990519255399704]","[0.6045911312103271, 0.5276814699172974, -0.0438198521733284]","[0.628356397151947, 0.5267414450645447, -0.04021787270903587]","[0.6588068008422852, 0.5432587265968323, -0.01775052770972252]","[0.6288551688194275, 0.5300493240356445, -0.04298139363527298]","[0.6044467091560364, 0.5309743285179138, -0.04687860980629921]","[0.6078677773475647, 0.16268682479858398, 0.04776373133063316]","[0.6162694096565247, 0.7111247181892395, -0.05114160478115082]"
"[0.693930447101593, 0.35114914178848267, 0.05305749922990799]","[0.6797281503677368, 0.34117719531059265, 0.04007454961538315]","[0.6629477739334106, 0.3378244638442993, 0.034629542380571365]","[0.645499050617218, 0.3427566885948181, 0.036632757633924484]","[0.6628825068473816, 0.35294580459594727, 0.03325933218002319]","[0.6813093423843384, 0.3551000654697418, 0.038802824914455414]","[0.5770480632781982, 0.3417285084724426, 0.02604108676314354]","[0.5584854483604431, 0.3360655605792999, 0.019413858652114868]","[0.541032075881958, 0.33948782086372375, 0.019915465265512466]","[0.524627149105072, 0.34963762760162354, 0.02961948700249195]","[0.5397740006446838, 0.3539384603500366, 0.01916387304663658]","[0.5593960881233215, 0.3517751395702362, 0.01840335875749588]","[0.5397740006446838, 0.3539384603500366, 0.01916387304663658]","[0.5691315531730652, 0.5467239618301392, -0.030805014073848724]","[0.6061368584632874, 0.5274215340614319, -0.04444490373134613]","[0.6297830939292908, 0.526951789855957, -0.04069728031754494]","[0.6597285270690918, 0.5446749925613403, -0.01811523549258709]","[0.6303097605705261, 0.5311486721038818, -0.043416157364845276]","[0.6059680581092834, 0.5315977334976196, -0.04745939373970032]","[0.6110389232635498, 0.16229486465454102, 0.04872091859579086]","[0.6169875860214233, 0.7118216753005981, -0.05177084356546402]"
"[0.6961931586265564, 0.35147660970687866, 0.054006706923246384]","[0.6821352243423462, 0.3409261405467987, 0.04095211625099182]","[0.665228009223938, 0.33757343888282776, 0.03536975011229515]","[0.647777795791626, 0.343147337436676, 0.03715820983052254]","[0.6652489304542542, 0.353480726480484, 0.03388769179582596]","[0.6836788654327393, 0.3556751608848572, 0.039588913321495056]","[0.5792335271835327, 0.34171441197395325, 0.02588600665330887]","[0.5605433583259583, 0.3352402150630951, 0.01915990561246872]","[0.5429204702377319, 0.3385995030403137, 0.01948949135839939]","[0.5265352129936218, 0.3491102457046509, 0.029070019721984863]","[0.5417740345001221, 0.3537147641181946, 0.018694354221224785]","[0.561471700668335, 0.35171228647232056, 0.01808866113424301]","[0.5417740345001221, 0.3537147641181946, 0.018694354221224785]","[0.5713832974433899, 0.547480583190918, -0.03147394582629204]","[0.6086205840110779, 0.5285045504570007, -0.044803276658058167]","[0.6321067214012146, 0.5281624794006348, -0.0408271960914135]","[0.6617417931556702, 0.5460148453712463, -0.01804550364613533]","[0.6327404975891113, 0.532473087310791, -0.04356009140610695]","[0.6084235906600952, 0.532802939414978, -0.0478363074362278]","[0.6131486892700195, 0.16331961750984192, 0.049133751541376114]","[0.6193482279777527, 0.7127641439437866, -0.05186733976006508]"
"[0.6972712874412537, 0.3525296747684479, 0.054324790835380554]","[0.6832292675971985, 0.34208565950393677, 0.04130232706665993]","[0.6663765907287598, 0.3387378454208374, 0.03570862486958504]","[0.6490147113800049, 0.3439057469367981, 0.03742365911602974]","[0.6663553714752197, 0.35427820682525635, 0.03417488932609558]","[0.6847289800643921, 0.3566077947616577, 0.03989345580339432]","[0.5802628993988037, 0.34215402603149414, 0.026030397042632103]","[0.5616388916969299, 0.33597642183303833, 0.019331859424710274]","[0.5440506935119629, 0.33920326828956604, 0.019627615809440613]","[0.5276114344596863, 0.34943538904190063, 0.029133183881640434]","[0.5429127812385559, 0.35397574305534363, 0.01876838505268097]","[0.562603771686554, 0.35199081897735596, 0.018214257434010506]","[0.5429127812385559, 0.35397574305534363, 0.01876838505268097]","[0.5720391869544983, 0.5473845601081848, -0.03168616443872452]","[0.6095011234283447, 0.5287994742393494, -0.044960811734199524]","[0.6331257820129395, 0.52862548828125, -0.040941301733255386]","[0.6627916097640991, 0.5464684963226318, -0.01811937615275383]","[0.6337158679962158, 0.5325927734375, -0.04383775219321251]","[0.609300971031189, 0.5327727198600769, -0.04815791919827461]","[0.6144727468490601, 0.16402983665466309, 0.04976358637213707]","[0.6199502348899841, 0.7129269242286682, -0.05258859321475029]"
"[0.6976247429847717, 0.3536052107810974, 0.054756857454776764]","[0.6834872364997864, 0.34337082505226135, 0.04178011417388916]","[0.666710376739502, 0.3400622308254242, 0.03617047518491745]","[0.6493964195251465, 0.3447500765323639, 0.03782135993242264]","[0.6667426824569702, 0.3552541732788086, 0.03456275165081024]","[0.6851063370704651, 0.35767537355422974, 0.040299877524375916]","[0.5805662274360657, 0.342668354511261, 0.026342058554291725]","[0.5620594620704651, 0.3368964195251465, 0.019688665866851807]","[0.5445564985275269, 0.3399702310562134, 0.019972363486886024]","[0.5280596613883972, 0.3498893678188324, 0.029380081221461296]","[0.54331374168396, 0.35449573397636414, 0.019024724140763283]","[0.5629629492759705, 0.3525434136390686, 0.018506551161408424]","[0.54331374168396, 0.35449573397636414, 0.019024724140763283]","[0.5730203986167908, 0.5484719276428223, -0.03222690150141716]","[0.6102504134178162, 0.529434323310852, -0.04535452276468277]","[0.6338194012641907, 0.5293022394180298, -0.04132808372378349]","[0.6635859608650208, 0.5477126836776733, -0.018619993701577187]","[0.6345245242118835, 0.5333508253097534, -0.04425404593348503]","[0.6101529598236084, 0.5334807634353638, -0.04856891930103302]","[0.6145045757293701, 0.16422408819198608, 0.05094151198863983]","[0.6211344003677368, 0.7136815190315247, -0.05363694578409195]"
"[0.6976190805435181, 0.3543878197669983, 0.05494675785303116]","[0.6834146976470947, 0.3446216285228729, 0.04195293039083481]","[0.666777491569519, 0.3413931131362915, 0.036297883838415146]","[0.6496045589447021, 0.3452351987361908, 0.03792395442724228]","[0.6668573021888733, 0.3558386266231537, 0.03470975533127785]","[0.6851776838302612, 0.35833287239074707, 0.04048994928598404]","[0.5807710886001587, 0.34303605556488037, 0.026272404938936234]","[0.5623461604118347, 0.3380739986896515, 0.019596170634031296]","[0.5449554324150085, 0.3410584330558777, 0.019851764664053917]","[0.5283945202827454, 0.35047170519828796, 0.02920052781701088]","[0.5436317920684814, 0.3549930453300476, 0.018902599811553955]","[0.5632490515708923, 0.35297057032585144, 0.0184391587972641]","[0.5436317920684814, 0.3549930453300476, 0.018902599811553955]","[0.5734986662864685, 0.5492955446243286, -0.032356515526771545]","[0.6108300089836121, 0.530098021030426, -0.045334454625844955]","[0.6344192028045654, 0.5299457907676697, -0.04125586152076721]","[0.6641830205917358, 0.5483971238136292, -0.018556684255599976]","[0.6351398229598999, 0.5337017774581909, -0.04420782998204231]","[0.6107686161994934, 0.5338612198829651, -0.0485810749232769]","[0.6145907640457153, 0.1640903651714325, 0.051253464072942734]","[0.6218186020851135, 0.7148493528366089, -0.054034676402807236]"
"[0.6973019242286682, 0.35465842485427856, 0.054955314844846725]","[0.6831381916999817, 0.34495076537132263, 0.04194675385951996]","[0.666537880897522, 0.34166330099105835, 0.03627776727080345]","[0.6493672728538513, 0.34530097246170044, 0.03788383677601814]","[0.6665971875190735, 0.3559774160385132, 0.034702807664871216]","[0.6848874092102051, 0.35850995779037476, 0.04049617797136307]","[0.5807892680168152, 0.3430624306201935, 0.026152994483709335]","[0.562335729598999, 0.33832889795303345, 0.01944645680487156]","[0.544967770576477, 0.3413642644882202, 0.019682306796312332]","[0.5284122824668884, 0.350655734539032, 0.029020488262176514]","[0.543665885925293, 0.35506802797317505, 0.01875137723982334]","[0.5632871389389038, 0.35299962759017944, 0.018314337357878685]","[0.543665885925293, 0.35506802797317505, 0.01875137723982334]","[0.5731676816940308, 0.5495091676712036, -0.032306697219610214]","[0.6106569766998291, 0.5306052565574646, -0.04524698480963707]","[0.6343242526054382, 0.5305249094963074, -0.04111645370721817]","[0.6640472412109375, 0.5488622784614563, -0.018327441066503525]","[0.6350414156913757, 0.5342864990234375, -0.044114429503679276]","[0.6105844378471375, 0.5343813896179199, -0.048545680940151215]","[0.6144986152648926, 0.1644250750541687, 0.051195353269577026]","[0.6216768026351929, 0.7155729532241821, -0.05394620820879936]"
"[0.6976984739303589, 0.35480183362960815, 0.05492817610502243]","[0.6834932565689087, 0.34494197368621826, 0.04186660423874855]","[0.6668050289154053, 0.3416544497013092, 0.036188218742609024]","[0.6495718955993652, 0.34558093547821045, 0.0378333143889904]","[0.6668961644172668, 0.35631757974624634, 0.03463200479745865]","[0.6852460503578186, 0.3588021993637085, 0.04043130949139595]","[0.5808470845222473, 0.3434006869792938, 0.026139795780181885]","[0.5623287558555603, 0.33847907185554504, 0.019405823200941086]","[0.5448999404907227, 0.34156864881515503, 0.01968095637857914]","[0.5283173322677612, 0.3509814739227295, 0.029084866866469383]","[0.5435832142829895, 0.3554515242576599, 0.018756045028567314]","[0.5632580518722534, 0.35340607166290283, 0.018289659172296524]","[0.5435832142829895, 0.3554515242576599, 0.018756045028567314]","[0.5732933878898621, 0.5503931045532227, -0.032322801649570465]","[0.6106424927711487, 0.5315571427345276, -0.04528435692191124]","[0.6342729330062866, 0.5315380096435547, -0.04117655009031296]","[0.6638885736465454, 0.5499963760375977, -0.018418120220303535]","[0.6349902749061584, 0.5356399416923523, -0.04415712133049965]","[0.6105375289916992, 0.5356824398040771, -0.04854694753885269]","[0.6146072745323181, 0.16407975554466248, 0.05097533389925957]","[0.6216142773628235, 0.7166018486022949, -0.05360120162367821]"
"[0.6971234679222107, 0.3557055592536926, 0.05511379614472389]","[0.6830030679702759, 0.3457396626472473, 0.04213979095220566]","[0.6663814783096313, 0.3423108458518982, 0.03650180622935295]","[0.6490887999534607, 0.3462570905685425, 0.038099147379398346]","[0.6663674712181091, 0.3570259213447571, 0.03488564118742943]","[0.6846936941146851, 0.35957521200180054, 0.04065493494272232]","[0.5807047486305237, 0.343858927488327, 0.026445716619491577]","[0.5622174143791199, 0.3388042151927948, 0.0197929497808218]","[0.5448572635650635, 0.34185418486595154, 0.020033208653330803]","[0.528347909450531, 0.3513268828392029, 0.029342347756028175]","[0.5435732007026672, 0.3558118939399719, 0.019040049985051155]","[0.5631855130195618, 0.35379549860954285, 0.0185973159968853]","[0.5435732007026672, 0.3558118939399719, 0.019040049985051155]","[0.5730676054954529, 0.5511269569396973, -0.03265884146094322]","[0.610405445098877, 0.531858503818512, -0.04547012597322464]","[0.6339930295944214, 0.5318356156349182, -0.04138113185763359]","[0.6636501550674438, 0.5506925582885742, -0.018763743340969086]","[0.6346999406814575, 0.5357434749603271, -0.04439485818147659]","[0.6103165149688721, 0.5357643961906433, -0.04878408834338188]","[0.6144384741783142, 0.16502168774604797, 0.05189994350075722]","[0.6212653517723083, 0.7178837060928345, -0.05455390363931656]"
"[0.6968681812286377, 0.3567749261856079, 0.05425747483968735]","[0.6827318668365479, 0.3468266427516937, 0.04124131053686142]","[0.6660967469215393, 0.34328991174697876, 0.035613711923360825]","[0.6487860679626465, 0.3470277786254883, 0.037348825484514236]","[0.6660187840461731, 0.35789763927459717, 0.0341319814324379]","[0.6843678951263428, 0.3605843782424927, 0.03986680880188942]","[0.5803280472755432, 0.3442656993865967, 0.02591981738805771]","[0.5618592500686646, 0.3392225205898285, 0.01922636292874813]","[0.5444961786270142, 0.3421720266342163, 0.01954302005469799]","[0.5279862880706787, 0.3514293432235718, 0.02896467223763466]","[0.5431903600692749, 0.35599958896636963, 0.0186641663312912]","[0.562793493270874, 0.3541162610054016, 0.018149200826883316]","[0.5431903600692749, 0.35599958896636963, 0.0186641663312912]","[0.572286069393158, 0.5520076751708984, -0.03188328817486763]","[0.6094756722450256, 0.5335314273834229, -0.04488193616271019]","[0.632979154586792, 0.5337086915969849, -0.04084422439336777]","[0.6625872850418091, 0.5523768067359924, -0.018234075978398323]","[0.633656919002533, 0.537638247013092, -0.043755240738391876]","[0.6093413829803467, 0.5374454259872437, -0.0480928048491478]","[0.6145368218421936, 0.16535300016403198, 0.050147779285907745]","[0.6198558211326599, 0.7196104526519775, -0.05284968391060829]"
"[0.6960525512695312, 0.357242614030838, 0.053342338651418686]","[0.6819064021110535, 0.3467767834663391, 0.040409475564956665]","[0.6651391983032227, 0.3430560827255249, 0.03495674207806587]","[0.6476786732673645, 0.34731781482696533, 0.03689124435186386]","[0.6650770902633667, 0.35852938890457153, 0.033484578132629395]","[0.6835629940032959, 0.3613203763961792, 0.03903958573937416]","[0.5791104435920715, 0.3441569209098816, 0.026309004053473473]","[0.5605276823043823, 0.3383445739746094, 0.019800402224063873]","[0.5430354475975037, 0.34113913774490356, 0.02030286006629467]","[0.5266203284263611, 0.3506615161895752, 0.029891539365053177]","[0.5416603684425354, 0.35574156045913696, 0.019394630566239357]","[0.5613607168197632, 0.35410454869270325, 0.018688291311264038]","[0.5416603684425354, 0.35574156045913696, 0.019394630566239357]","[0.5705379843711853, 0.5520341992378235, -0.0314391553401947]","[0.6076180338859558, 0.5336674451828003, -0.04475906118750572]","[0.630994975566864, 0.5340089797973633, -0.041009560227394104]","[0.6608359217643738, 0.5530422329902649, -0.018781589344143867]","[0.6316583752632141, 0.5378894209861755, -0.04382641986012459]","[0.6073901653289795, 0.5375133752822876, -0.04787163808941841]","[0.6138857007026672, 0.16503378748893738, 0.04995331913232803]","[0.6171427965164185, 0.7193602323532104, -0.05265571177005768]"
