left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.7209706902503967, 0.32948702573776245, 0.08312685787677765]","[0.7080819606781006, 0.3228466808795929, 0.06203311309218407]","[0.6852858662605286, 0.32073795795440674, 0.04989481344819069]","[0.6624494194984436, 0.32614704966545105, 0.048505913466215134]","[0.6837696433067322, 0.3312655985355377, 0.049232713878154755]","[0.7066748142242432, 0.33264148235321045, 0.06180159002542496]","[0.5768043398857117, 0.32150375843048096, 0.012520781718194485]","[0.5521835088729858, 0.3133850395679474, -0.0011193436803296208]","[0.5260096788406372, 0.31365740299224854, -0.0057458654046058655]","[0.5032079219818115, 0.31897085905075073, 0.0034513412974774837]","[0.5265109539031982, 0.3239535391330719, -0.004990771412849426]","[0.5533831119537354, 0.3245002031326294, -0.0009613945730961859]","[0.5265109539031982, 0.3239535391330719, -0.004990771412849426]","[0.566932737827301, 0.42012280225753784, -0.04227841645479202]","[0.6186234354972839, 0.4161399304866791, -0.050132542848587036]","[0.644507884979248, 0.41674935817718506, -0.0388241671025753]","[0.6726141571998596, 0.42194461822509766, -0.0019057176541537046]","[0.6456080079078674, 0.41742318868637085, -0.03955924138426781]","[0.6180386543273926, 0.41678929328918457, -0.051625970751047134]","[0.6319798827171326, 0.24482998251914978, 0.03289582580327988]","[0.6151977181434631, 0.49043354392051697, -0.03642050921916962]"
"[0.720727801322937, 0.3294820189476013, 0.08304841816425323]","[0.7078001499176025, 0.3229594826698303, 0.061905402690172195]","[0.6850529909133911, 0.32085004448890686, 0.04975830763578415]","[0.6622189283370972, 0.3260694146156311, 0.04843691736459732]","[0.683488130569458, 0.3311637043952942, 0.049158304929733276]","[0.706400990486145, 0.3325655162334442, 0.0617174431681633]","[0.5765230059623718, 0.32141900062561035, 0.012510176748037338]","[0.5518344640731812, 0.3134816884994507, -0.0011851700255647302]","[0.5257003903388977, 0.3137655258178711, -0.0057813189923763275]","[0.5028649568557739, 0.31896501779556274, 0.003499293467029929]","[0.526188850402832, 0.3238682746887207, -0.004973120056092739]","[0.5530942678451538, 0.3244004249572754, -0.0009605815866962075]","[0.526188850402832, 0.3238682746887207, -0.004973120056092739]","[0.565851628780365, 0.4199557900428772, -0.042105406522750854]","[0.617770254611969, 0.4160509705543518, -0.05009732395410538]","[0.6438101530075073, 0.4166632890701294, -0.03877944126725197]","[0.672041118144989, 0.4217894971370697, -0.0017113330541178584]","[0.6448927521705627, 0.41724029183387756, -0.03947395831346512]","[0.6172152757644653, 0.4166046977043152, -0.05156151205301285]","[0.6318777799606323, 0.24485120177268982, 0.03276706114411354]","[0.6144055128097534, 0.4907703399658203, -0.036460019648075104]"
"[0.7203097343444824, 0.3295103907585144, 0.08298973739147186]","[0.7073192596435547, 0.3230256140232086, 0.06186569482088089]","[0.684636116027832, 0.32093292474746704, 0.04970819875597954]","[0.6619060039520264, 0.32611554861068726, 0.04837748035788536]","[0.6831422448158264, 0.3312007486820221, 0.04912459850311279]","[0.7060025930404663, 0.3325904309749603, 0.06168454512953758]","[0.5762695670127869, 0.32153961062431335, 0.012377380393445492]","[0.5516340136528015, 0.31369221210479736, -0.0013341355370357633]","[0.5255580544471741, 0.31400755047798157, -0.005935397930443287]","[0.5027295351028442, 0.31918516755104065, 0.0033125097397714853]","[0.5260363221168518, 0.3240458369255066, -0.005119714420288801]","[0.5528891086578369, 0.3245486319065094, -0.0010908432304859161]","[0.5260363221168518, 0.3240458369255066, -0.005119714420288801]","[0.5662587285041809, 0.42003756761550903, -0.04217459261417389]","[0.6178724765777588, 0.4160575568675995, -0.05005718767642975]","[0.6437886953353882, 0.4166630208492279, -0.038721613585948944]","[0.6718729138374329, 0.42184877395629883, -0.0017536920495331287]","[0.6449031233787537, 0.4173305034637451, -0.03941921144723892]","[0.6173169612884521, 0.4167008697986603, -0.051507920026779175]","[0.6312784552574158, 0.2448417991399765, 0.03276202082633972]","[0.614716112613678, 0.4906514286994934, -0.036204565316438675]"
"[0.719831109046936, 0.32949501276016235, 0.08285407721996307]","[0.7068549394607544, 0.32305607199668884, 0.061719637364149094]","[0.68416827917099, 0.3209775984287262, 0.04956553131341934]","[0.6614646911621094, 0.32614049315452576, 0.04824996739625931]","[0.6826795935630798, 0.331200510263443, 0.049020394682884216]","[0.7055342793464661, 0.332582950592041, 0.06157713010907173]","[0.575835645198822, 0.3215760886669159, 0.01226192619651556]","[0.5511766076087952, 0.31375646591186523, -0.0014671026729047298]","[0.5251002907752991, 0.3140571713447571, -0.006063591223210096]","[0.5022876858711243, 0.31919270753860474, 0.00317975040525198]","[0.5256459712982178, 0.32406774163246155, -0.005222192034125328]","[0.5525001883506775, 0.32456761598587036, -0.0012003235751762986]","[0.5256459712982178, 0.32406774163246155, -0.005222192034125328]","[0.5657895803451538, 0.4201052486896515, -0.04205476492643356]","[0.6174309253692627, 0.41611090302467346, -0.049906905740499496]","[0.6433073282241821, 0.4167194366455078, -0.038573555648326874]","[0.6712784767150879, 0.42191579937934875, -0.0016300693387165666]","[0.6444355845451355, 0.41741764545440674, -0.039239443838596344]","[0.6168798804283142, 0.41679248213768005, -0.05133196711540222]","[0.6309845447540283, 0.24496307969093323, 0.03237832337617874]","[0.6141359806060791, 0.4905821681022644, -0.03581540659070015]"
"[0.7185029983520508, 0.33017498254776, 0.08226300030946732]","[0.7051326632499695, 0.32407325506210327, 0.061521854251623154]","[0.6828657388687134, 0.3220827877521515, 0.049607157707214355]","[0.6606976389884949, 0.32669857144355774, 0.048326898366212845]","[0.6814897060394287, 0.33164405822753906, 0.04898472875356674]","[0.7040724754333496, 0.3330249488353729, 0.06131020560860634]","[0.5753891468048096, 0.322360634803772, 0.013001509010791779]","[0.5511279106140137, 0.3152444064617157, -0.0004893267177976668]","[0.5255177617073059, 0.31563979387283325, -0.004961542785167694]","[0.502685546875, 0.32050222158432007, 0.00417335657402873]","[0.5259149074554443, 0.3249971270561218, -0.004213913343846798]","[0.5524938702583313, 0.325394868850708, -0.0002833121980074793]","[0.5259149074554443, 0.3249971270561218, -0.004213913343846798]","[0.5653409957885742, 0.4202204644680023, -0.04225851595401764]","[0.6165925860404968, 0.41585251688957214, -0.050172723829746246]","[0.6425554752349854, 0.4164442718029022, -0.03899507224559784]","[0.6705797910690308, 0.4219471216201782, -0.002494939835742116]","[0.6435690522193909, 0.41727811098098755, -0.03982061520218849]","[0.6159913539886475, 0.41667240858078003, -0.051765285432338715]","[0.6293303966522217, 0.24587592482566833, 0.03449879586696625]","[0.6145398020744324, 0.49143946170806885, -0.03768913447856903]"
"[0.7213296890258789, 0.3310534358024597, 0.08103271573781967]","[0.7074825763702393, 0.3249433636665344, 0.06061701104044914]","[0.6850472092628479, 0.3230499029159546, 0.049032822251319885]","[0.6629186272621155, 0.3275730013847351, 0.0479942187666893]","[0.6837911605834961, 0.3326088488101959, 0.04829118028283119]","[0.7065327167510986, 0.33402159810066223, 0.06029286980628967]","[0.5761103630065918, 0.3231981098651886, 0.014100604690611362]","[0.5520617365837097, 0.3161621391773224, 0.0009708773577585816]","[0.5264833569526672, 0.3164670169353485, -0.0031374075915664434]","[0.5036364197731018, 0.3212816119194031, 0.006161166355013847]","[0.5265209078788757, 0.3258412182331085, -0.0025323943700641394]","[0.553115963935852, 0.3262936770915985, 0.0010552448220551014]","[0.5265209078788757, 0.3258412182331085, -0.0025323943700641394]","[0.5657719373703003, 0.419821560382843, -0.042049020528793335]","[0.6166839003562927, 0.41548091173171997, -0.050484731793403625]","[0.642693281173706, 0.41617321968078613, -0.03977300599217415]","[0.6712037324905396, 0.421975314617157, -0.00405556196346879]","[0.6434708833694458, 0.4171328842639923, -0.040670473128557205]","[0.6157907247543335, 0.4164266586303711, -0.05214335024356842]","[0.6309267282485962, 0.24648112058639526, 0.03559126332402229]","[0.6141640543937683, 0.49128180742263794, -0.03856753557920456]"
"[0.72218918800354, 0.32960882782936096, 0.07938582450151443]","[0.7089077830314636, 0.3234328031539917, 0.05864709988236427]","[0.6862360239028931, 0.32153844833374023, 0.04684408754110336]","[0.6638830900192261, 0.32644665241241455, 0.045949406921863556]","[0.6845794916152954, 0.33148038387298584, 0.046512383967638016]","[0.7074244618415833, 0.33286741375923157, 0.058672450482845306]","[0.5770984888076782, 0.32208022475242615, 0.011512935161590576]","[0.5525919198989868, 0.31460368633270264, -0.0020010946318507195]","[0.5265949964523315, 0.3149092197418213, -0.006222989875823259]","[0.50388503074646, 0.3198544383049011, 0.003227897686883807]","[0.5272901058197021, 0.3247310519218445, -0.0051711201667785645]","[0.5541187524795532, 0.3251795172691345, -0.00152699020691216]","[0.5272901058197021, 0.3247310519218445, -0.0051711201667785645]","[0.5657943487167358, 0.42030033469200134, -0.03976145014166832]","[0.6171947717666626, 0.4165681004524231, -0.04803965985774994]","[0.6429831385612488, 0.41720014810562134, -0.03716438263654709]","[0.671149730682373, 0.4222811758518219, -0.001045061508193612]","[0.6440097093582153, 0.4179284870624542, -0.03773706033825874]","[0.6163618564605713, 0.41730374097824097, -0.0493805892765522]","[0.6329156756401062, 0.24591484665870667, 0.02892354689538479]","[0.6141329407691956, 0.4911896288394928, -0.0320950411260128]"
"[0.7209113836288452, 0.3295287489891052, 0.08056172728538513]","[0.7078027725219727, 0.32323890924453735, 0.05939501151442528]","[0.6849632263183594, 0.32127615809440613, 0.04731607809662819]","[0.6623367667198181, 0.32635921239852905, 0.04634133726358414]","[0.6834713816642761, 0.3314248025417328, 0.04707426205277443]","[0.7064501643180847, 0.33275991678237915, 0.05946402624249458]","[0.5756866335868835, 0.32204681634902954, 0.011084338650107384]","[0.550826907157898, 0.31436142325401306, -0.0027252703439444304]","[0.5246378183364868, 0.31470197439193726, -0.007093245163559914]","[0.5019195675849915, 0.31980714201927185, 0.002483977237716317]","[0.5253685116767883, 0.32471227645874023, -0.005955171771347523]","[0.5523641109466553, 0.32515597343444824, -0.0021526755299419165]","[0.5253685116767883, 0.32471227645874023, -0.005955171771347523]","[0.564883828163147, 0.4203011989593506, -0.04003659263253212]","[0.6167948842048645, 0.4166548252105713, -0.04832527041435242]","[0.6428055167198181, 0.4172442853450775, -0.0371367409825325]","[0.6709270477294922, 0.42212069034576416, -0.00025977869518101215]","[0.6439294815063477, 0.4180355668067932, -0.03764226660132408]","[0.6161037087440491, 0.4174516797065735, -0.04960860684514046]","[0.6313991546630859, 0.2454104721546173, 0.028368353843688965]","[0.6139612793922424, 0.49094924330711365, -0.03174782544374466]"
"[0.7182504534721375, 0.32994648814201355, 0.08218100666999817]","[0.7052547335624695, 0.32363656163215637, 0.061201926320791245]","[0.6828652620315552, 0.3215627074241638, 0.04911316558718681]","[0.660468339920044, 0.326436847448349, 0.04781007021665573]","[0.6814582347869873, 0.33153006434440613, 0.04864664375782013]","[0.7040905356407166, 0.3329230844974518, 0.06110294535756111]","[0.5753912329673767, 0.321922242641449, 0.01200796477496624]","[0.5509892702102661, 0.31439051032066345, -0.0016664916183799505]","[0.5251628756523132, 0.3146976828575134, -0.006239756476134062]","[0.502373456954956, 0.31972628831863403, 0.0029047823045402765]","[0.5256209373474121, 0.32448843121528625, -0.005360502749681473]","[0.5523409247398376, 0.3249514400959015, -0.0013418456073850393]","[0.5256209373474121, 0.32448843121528625, -0.005360502749681473]","[0.5645195245742798, 0.419853538274765, -0.04160815849900246]","[0.6163982152938843, 0.41595345735549927, -0.04948350042104721]","[0.6423141360282898, 0.41660040616989136, -0.03812349587678909]","[0.670153021812439, 0.4218437671661377, -0.001171249314211309]","[0.6434162259101868, 0.4173473119735718, -0.03892921283841133]","[0.6158125996589661, 0.41669338941574097, -0.05109554901719093]","[0.6304730176925659, 0.24541182816028595, 0.03198757395148277]","[0.6130843758583069, 0.49096041917800903, -0.03555421903729439]"
"[0.7184734344482422, 0.3287728428840637, 0.08141948282718658]","[0.7053097486495972, 0.3223069906234741, 0.06052202731370926]","[0.6825765371322632, 0.32036253809928894, 0.04854299873113632]","[0.6600407361984253, 0.3258110284805298, 0.04732372984290123]","[0.6812541484832764, 0.33075302839279175, 0.04798184335231781]","[0.704084038734436, 0.33198168873786926, 0.060384899377822876]","[0.5745889544487, 0.3216870427131653, 0.012011018581688404]","[0.5500122308731079, 0.3138342499732971, -0.0015399277908727527]","[0.5239782333374023, 0.314231276512146, -0.006003565154969692]","[0.5013768672943115, 0.31953635811805725, 0.0032575801014900208]","[0.5246509909629822, 0.32434380054473877, -0.005155305843800306]","[0.5513964891433716, 0.3247809410095215, -0.0012750953901559114]","[0.5246509909629822, 0.32434380054473877, -0.005155305843800306]","[0.565674364566803, 0.4197247624397278, -0.04093093425035477]","[0.6168414354324341, 0.41580072045326233, -0.049177587032318115]","[0.6426569223403931, 0.41631239652633667, -0.03806722164154053]","[0.6709031462669373, 0.42122676968574524, -0.0013568161521106958]","[0.6437994837760925, 0.4170309007167816, -0.0387144610285759]","[0.6162996888160706, 0.41651588678359985, -0.05056677758693695]","[0.6281012296676636, 0.24492087960243225, 0.03094368614256382]","[0.6148719191551208, 0.49023327231407166, -0.03452004864811897]"
"[0.7181852459907532, 0.329037070274353, 0.0819433182477951]","[0.7051502466201782, 0.32258909940719604, 0.060948219150304794]","[0.6825022101402283, 0.32056882977485657, 0.048955027014017105]","[0.659909188747406, 0.3257814049720764, 0.047745633870363235]","[0.6810476183891296, 0.33078449964523315, 0.048430074006319046]","[0.7038679122924805, 0.33212345838546753, 0.06086060032248497]","[0.5745501518249512, 0.32144930958747864, 0.0123171741142869]","[0.5500141382217407, 0.31363922357559204, -0.0012605692027136683]","[0.5240342617034912, 0.3139701187610626, -0.00576001824811101]","[0.5013687610626221, 0.3192337155342102, 0.003508348483592272]","[0.5246284008026123, 0.32406923174858093, -0.004903348628431559]","[0.5513995885848999, 0.32450151443481445, -0.000996659160591662]","[0.5246284008026123, 0.32406923174858093, -0.004903348628431559]","[0.5649077296257019, 0.4196513891220093, -0.041451144963502884]","[0.6163913011550903, 0.4156739413738251, -0.04944140464067459]","[0.642199695110321, 0.4161894917488098, -0.03826465457677841]","[0.6702974438667297, 0.421150267124176, -0.0015771475154906511]","[0.643330991268158, 0.4167727828025818, -0.039085306227207184]","[0.6158804297447205, 0.41624483466148376, -0.05106497183442116]","[0.6292437314987183, 0.2449459433555603, 0.031641751527786255]","[0.6134912371635437, 0.4904237389564514, -0.03541160747408867]"
"[0.7182493805885315, 0.3288143277168274, 0.08214220404624939]","[0.70524001121521, 0.3222767114639282, 0.06106969341635704]","[0.6824852228164673, 0.3202310800552368, 0.04898781701922417]","[0.6597151756286621, 0.3256385028362274, 0.047746311873197556]","[0.6810013651847839, 0.33066263794898987, 0.048448920249938965]","[0.7039132118225098, 0.3319709300994873, 0.06097192317247391]","[0.5744432806968689, 0.3212859332561493, 0.012049976736307144]","[0.5498271584510803, 0.313301682472229, -0.001609457191079855]","[0.5237186551094055, 0.3136473596096039, -0.006156933028250933]","[0.5010226368904114, 0.31898564100265503, 0.0031029877718538046]","[0.524311900138855, 0.3238897919654846, -0.005289464257657528]","[0.5511474013328552, 0.3243505656719208, -0.0013285833410918713]","[0.524311900138855, 0.3238897919654846, -0.005289464257657528]","[0.5654485821723938, 0.4198057949542999, -0.041481368243694305]","[0.6167688965797424, 0.4157625138759613, -0.049464330077171326]","[0.6425514221191406, 0.41624757647514343, -0.03823168948292732]","[0.6705666780471802, 0.42116859555244446, -0.001356576569378376]","[0.6437062621116638, 0.41699516773223877, -0.038891904056072235]","[0.6162493228912354, 0.41648897528648376, -0.05091440677642822]","[0.6288056969642639, 0.24469146132469177, 0.03120497614145279]","[0.6141319870948792, 0.4904598593711853, -0.03479050099849701]"
"[0.7186338901519775, 0.328932523727417, 0.08237875252962112]","[0.705557107925415, 0.3223762810230255, 0.061323799192905426]","[0.682794451713562, 0.3203033208847046, 0.049288950860500336]","[0.6599809527397156, 0.32561948895454407, 0.04807838052511215]","[0.6812770366668701, 0.33067768812179565, 0.04869723692536354]","[0.7042257785797119, 0.33204060792922974, 0.06118582561612129]","[0.5742939114570618, 0.3211268186569214, 0.012566755525767803]","[0.5497394800186157, 0.31314611434936523, -0.0010403250344097614]","[0.5236186981201172, 0.3134463429450989, -0.005539291072636843]","[0.5008482336997986, 0.3187504708766937, 0.003758203936740756]","[0.5240961313247681, 0.32367467880249023, -0.004719891119748354]","[0.5509505867958069, 0.32415980100631714, -0.0008121898281387985]","[0.5240961313247681, 0.32367467880249023, -0.004719891119748354]","[0.5652191042900085, 0.41984280943870544, -0.04178369417786598]","[0.6165063381195068, 0.41571542620658875, -0.04986824840307236]","[0.6423760056495667, 0.4162357747554779, -0.038709916174411774]","[0.6705703735351562, 0.421334445476532, -0.001915684319101274]","[0.6434686183929443, 0.41701894998550415, -0.03942044451832771]","[0.6159466505050659, 0.4164693355560303, -0.05135181546211243]","[0.6291221380233765, 0.24444246292114258, 0.03216725215315819]","[0.6135667562484741, 0.49072110652923584, -0.035709451884031296]"
"[0.7190315127372742, 0.3288267254829407, 0.08251537382602692]","[0.7059853076934814, 0.32233700156211853, 0.061368267983198166]","[0.683286726474762, 0.3202632963657379, 0.04922209307551384]","[0.6605067253112793, 0.32551226019859314, 0.04796595126390457]","[0.6817936301231384, 0.3305373787879944, 0.04869765415787697]","[0.7046921849250793, 0.33189740777015686, 0.06127198785543442]","[0.5749945640563965, 0.3210419714450836, 0.012062260881066322]","[0.5504019856452942, 0.31313639879226685, -0.0016790584195405245]","[0.5243187546730042, 0.31345856189727783, -0.00625356612727046]","[0.5015388131141663, 0.31870266795158386, 0.0030037355609238148]","[0.524799644947052, 0.32358038425445557, -0.005367544014006853]","[0.5516359806060791, 0.3240649104118347, -0.0013592037139460444]","[0.524799644947052, 0.32358038425445557, -0.005367544014006853]","[0.5658683180809021, 0.41965386271476746, -0.04163241758942604]","[0.6172112226486206, 0.41556644439697266, -0.049646131694316864]","[0.6430798768997192, 0.41608649492263794, -0.0383654348552227]","[0.6711585521697998, 0.42112380266189575, -0.0013432110426947474]","[0.6441410183906555, 0.4168461561203003, -0.03898758813738823]","[0.6166395545005798, 0.41629984974861145, -0.05104413628578186]","[0.629731297492981, 0.2442712038755417, 0.03147745877504349]","[0.6141572594642639, 0.49056559801101685, -0.0350986085832119]"
"[0.719380259513855, 0.32892921566963196, 0.0826810896396637]","[0.7063239216804504, 0.32243993878364563, 0.06152411177754402]","[0.6836084723472595, 0.3203563094139099, 0.049382153898477554]","[0.6608031392097473, 0.32557374238967896, 0.04811542108654976]","[0.6820905208587646, 0.3306013345718384, 0.04883304610848427]","[0.7049964666366577, 0.33198052644729614, 0.06139521300792694]","[0.5751408934593201, 0.32102659344673157, 0.012238994240760803]","[0.5505821704864502, 0.31311795115470886, -0.0014793312875553966]","[0.5244888067245483, 0.3134158253669739, -0.00604109326377511]","[0.5016723871231079, 0.31863945722579956, 0.003231167560443282]","[0.5249396562576294, 0.3235194683074951, -0.0051974463276565075]","[0.5517824292182922, 0.324024498462677, -0.0011941466946154833]","[0.5249396562576294, 0.3235194683074951, -0.0051974463276565075]","[0.5657216310501099, 0.41969233751296997, -0.04172065109014511]","[0.6171339750289917, 0.4155948758125305, -0.04984066262841225]","[0.643181324005127, 0.4161301553249359, -0.038568515330553055]","[0.6713443398475647, 0.42117345333099365, -0.001454012468457222]","[0.6442010402679443, 0.4169251322746277, -0.039187606424093246]","[0.6165804862976074, 0.4163667559623718, -0.05123896151781082]","[0.6300888061523438, 0.2441784292459488, 0.03194762393832207]","[0.6141213178634644, 0.4906644821166992, -0.035577818751335144]"
"[0.719825267791748, 0.32897844910621643, 0.08250515162944794]","[0.7067220211029053, 0.3225524127483368, 0.06130633130669594]","[0.6840051412582397, 0.3204863965511322, 0.04913538694381714]","[0.6612486839294434, 0.325630784034729, 0.047896597534418106]","[0.6825272440910339, 0.33065566420555115, 0.048652924597263336]","[0.7054359316825867, 0.3320313096046448, 0.061222027987241745]","[0.5754370093345642, 0.3211146295070648, 0.011982985772192478]","[0.5508347749710083, 0.31334593892097473, -0.0018031788058578968]","[0.524764895439148, 0.3136691749095917, -0.0063476706854999065]","[0.5019496083259583, 0.3188127279281616, 0.002960107522085309]","[0.5252625942230225, 0.3236393332481384, -0.005447017960250378]","[0.552101731300354, 0.32412275671958923, -0.0014460933161899447]","[0.5252625942230225, 0.3236393332481384, -0.005447017960250378]","[0.5659786462783813, 0.4195893406867981, -0.04150968790054321]","[0.617423951625824, 0.41559886932373047, -0.049644649028778076]","[0.6434682607650757, 0.4161613881587982, -0.03835294395685196]","[0.6716245412826538, 0.4211905002593994, -0.0012191829737275839]","[0.6445120573043823, 0.4169074296951294, -0.03895370289683342]","[0.616877555847168, 0.41632989048957825, -0.05101161450147629]","[0.6302774548530579, 0.24420568346977234, 0.03137936815619469]","[0.6145599484443665, 0.49049291014671326, -0.03500887751579285]"
"[0.7200918793678284, 0.3292013108730316, 0.08259803056716919]","[0.7069658041000366, 0.32277101278305054, 0.061442069709300995]","[0.6842893362045288, 0.32068002223968506, 0.049326132982969284]","[0.6615300178527832, 0.3257194459438324, 0.04809287562966347]","[0.6828063726425171, 0.330764502286911, 0.04879680275917053]","[0.705702006816864, 0.3321722447872162, 0.06131633743643761]","[0.5757195353507996, 0.321127712726593, 0.012338110245764256]","[0.5511762499809265, 0.31341052055358887, -0.0013848296366631985]","[0.5251778960227966, 0.31371068954467773, -0.00589972035959363]","[0.5023554563522339, 0.31883978843688965, 0.0034185422118753195]","[0.525597333908081, 0.32360565662384033, -0.005054446402937174]","[0.5523998141288757, 0.3241086006164551, -0.0010853561107069254]","[0.525597333908081, 0.32360565662384033, -0.005054446402937174]","[0.5657340884208679, 0.41934990882873535, -0.041715387254953384]","[0.617277204990387, 0.415470153093338, -0.04987863451242447]","[0.6434061527252197, 0.4160710573196411, -0.03858599811792374]","[0.6716829538345337, 0.42112037539482117, -0.0014992187498137355]","[0.6444388031959534, 0.41677331924438477, -0.03929060325026512]","[0.6167530417442322, 0.4161543846130371, -0.05134749040007591]","[0.6306194067001343, 0.24431274831295013, 0.03217444196343422]","[0.6146146655082703, 0.49075981974601746, -0.03587645664811134]"
"[0.7201876044273376, 0.32905006408691406, 0.08256687968969345]","[0.7071301937103271, 0.3226552903652191, 0.06131209060549736]","[0.6844430565834045, 0.3205726444721222, 0.049083128571510315]","[0.6617364883422852, 0.3256613612174988, 0.04779895395040512]","[0.6830132007598877, 0.3306945562362671, 0.04863201081752777]","[0.7058964967727661, 0.33206239342689514, 0.06124517694115639]","[0.5761128067970276, 0.32116958498954773, 0.01167159341275692]","[0.5514208078384399, 0.3134547472000122, -0.0021888541523367167]","[0.5253806114196777, 0.31379497051239014, -0.006783865857869387]","[0.5025821328163147, 0.3189081847667694, 0.00252027390524745]","[0.5259309411048889, 0.3236853778362274, -0.005839136894792318]","[0.552771270275116, 0.32417160272598267, -0.0017955887597054243]","[0.5259309411048889, 0.3236853778362274, -0.005839136894792318]","[0.5659589171409607, 0.4191904067993164, -0.04133984073996544]","[0.6177563071250916, 0.4155508577823639, -0.049390729516744614]","[0.6438361406326294, 0.4161542057991028, -0.037994395941495895]","[0.672174334526062, 0.4210064113140106, -0.0007918902556411922]","[0.6449682712554932, 0.4166519045829773, -0.038735244423151016]","[0.617283284664154, 0.4160396158695221, -0.050881024450063705]","[0.6309709548950195, 0.24432525038719177, 0.030966315418481827]","[0.6148405075073242, 0.4899945557117462, -0.03486330062150955]"
"[0.7205411791801453, 0.3290288746356964, 0.08203744143247604]","[0.7074314951896667, 0.32259777188301086, 0.060795631259679794]","[0.6846500635147095, 0.32051384449005127, 0.048677198588848114]","[0.6617802381515503, 0.3256376385688782, 0.047551464289426804]","[0.6831074953079224, 0.3306596875190735, 0.04824412614107132]","[0.7061066627502441, 0.3320428431034088, 0.06075439229607582]","[0.5758844614028931, 0.32111477851867676, 0.011984122917056084]","[0.5511717796325684, 0.3133150041103363, -0.0017759731272235513]","[0.5251001119613647, 0.31362494826316833, -0.006218837574124336]","[0.5023389458656311, 0.31878113746643066, 0.0032338618766516447]","[0.525601863861084, 0.3235863447189331, -0.005285745952278376]","[0.5524720549583435, 0.32409560680389404, -0.0013881511986255646]","[0.525601863861084, 0.3235863447189331, -0.005285745952278376]","[0.5655134320259094, 0.41913506388664246, -0.04108237475156784]","[0.6171890497207642, 0.4154775142669678, -0.04929625242948532]","[0.6433203220367432, 0.4160574972629547, -0.03808647021651268]","[0.6717413663864136, 0.42085471749305725, -0.001087058219127357]","[0.6443690657615662, 0.4164509177207947, -0.038836944848299026]","[0.6167280077934265, 0.4158579707145691, -0.05080733820796013]","[0.6312289834022522, 0.24416077136993408, 0.03068106435239315]","[0.6141589879989624, 0.4902239143848419, -0.0348510704934597]"
"[0.7208164930343628, 0.32913878560066223, 0.08213977515697479]","[0.7076075077056885, 0.32276540994644165, 0.06090890243649483]","[0.6848410964012146, 0.3207029104232788, 0.04878830164670944]","[0.662013053894043, 0.3257223963737488, 0.04765249416232109]","[0.6833508610725403, 0.3307530879974365, 0.048345670104026794]","[0.7063612937927246, 0.33213990926742554, 0.060844533145427704]","[0.575944185256958, 0.3212018609046936, 0.012088579125702381]","[0.5512366890907288, 0.31352606415748596, -0.001661257934756577]","[0.5252174139022827, 0.31383833289146423, -0.0060982597060501575]","[0.5024274587631226, 0.31893157958984375, 0.003361948300153017]","[0.5256829857826233, 0.3236859440803528, -0.0051835402846336365]","[0.5525490045547485, 0.3241948187351227, -0.0012913646642118692]","[0.5256829857826233, 0.3236859440803528, -0.0051835402846336365]","[0.5654471516609192, 0.4191339910030365, -0.041207779198884964]","[0.617205798625946, 0.4155346155166626, -0.04938459023833275]","[0.6433868408203125, 0.41614213585853577, -0.03816881775856018]","[0.6719976663589478, 0.42097485065460205, -0.0012494291877374053]","[0.6444487571716309, 0.4164208471775055, -0.03898731991648674]","[0.6167659759521484, 0.415800541639328, -0.050959512591362]","[0.6311447024345398, 0.2439996749162674, 0.031128233298659325]","[0.6144418120384216, 0.49028903245925903, -0.03536931797862053]"
"[0.7204779386520386, 0.329129159450531, 0.08212761580944061]","[0.707298755645752, 0.3228420913219452, 0.06085675582289696]","[0.6846070289611816, 0.3207789659500122, 0.04868138208985329]","[0.6618481278419495, 0.3257034420967102, 0.04752650484442711]","[0.6831251978874207, 0.3307252526283264, 0.0482991524040699]","[0.7060763835906982, 0.3321060538291931, 0.06083611771464348]","[0.5760238766670227, 0.3211831748485565, 0.011739270761609077]","[0.5513100028038025, 0.3135960102081299, -0.002087980043143034]","[0.5253316760063171, 0.3139117956161499, -0.006578434724360704]","[0.5025298595428467, 0.3189255893230438, 0.0028443008195608854]","[0.5258310437202454, 0.32366472482681274, -0.005611869972199202]","[0.5526769161224365, 0.32417240738868713, -0.001659613917581737]","[0.5258310437202454, 0.32366472482681274, -0.005611869972199202]","[0.565398097038269, 0.41932663321495056, -0.041140422224998474]","[0.6172164082527161, 0.41572105884552, -0.04918310046195984]","[0.6433371901512146, 0.4163155257701874, -0.03787732124328613]","[0.6717727184295654, 0.42112576961517334, -0.0008716341690160334]","[0.6444383859634399, 0.4166816771030426, -0.03861119970679283]","[0.6167696118354797, 0.4160703122615814, -0.050685249269008636]","[0.6311988234519958, 0.24402505159378052, 0.030717037618160248]","[0.6144005060195923, 0.49034857749938965, -0.03483986109495163]"
