left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6914017796516418, 0.3437918424606323, 0.06948480010032654]","[0.6772185564041138, 0.3374139666557312, 0.04797201603651047]","[0.6517589092254639, 0.3365131616592407, 0.03681538999080658]","[0.6276617646217346, 0.3452169597148895, 0.037947461009025574]","[0.6505787372589111, 0.34917911887168884, 0.037724193185567856]","[0.6756298542022705, 0.349040150642395, 0.04902201145887375]","[0.5387455821037292, 0.34502464532852173, 0.008394749835133553]","[0.5102618932723999, 0.3358231484889984, -0.005103279836475849]","[0.4823398292064667, 0.3372383415699005, -0.007748039439320564]","[0.4615282416343689, 0.34425362944602966, 0.003905212040990591]","[0.4858575463294983, 0.34965378046035767, -0.005832660011947155]","[0.5142010450363159, 0.3492610454559326, -0.0035609903279691935]","[0.4858575463294983, 0.34965378046035767, -0.005832660011947155]","[0.5368322134017944, 0.4497140049934387, -0.030387645587325096]","[0.586963415145874, 0.4446257948875427, -0.04229583218693733]","[0.6133096814155579, 0.44389107823371887, -0.03295037895441055]","[0.6439760327339172, 0.44620388746261597, 0.002958288649097085]","[0.6144841909408569, 0.4452260434627533, -0.03229018300771713]","[0.5863142013549805, 0.4460718333721161, -0.042266327887773514]","[0.5883458852767944, 0.2613840699195862, 0.00956725049763918]","[0.5928186774253845, 0.5191686749458313, -0.014420390129089355]"
"[0.6912338733673096, 0.34378552436828613, 0.06957883387804031]","[0.6770552396774292, 0.337437242269516, 0.04811149463057518]","[0.6516496539115906, 0.3365222215652466, 0.03698701411485672]","[0.6275865435600281, 0.34513217210769653, 0.038119442760944366]","[0.6504424810409546, 0.349091112613678, 0.03786635771393776]","[0.6754643321037292, 0.34898442029953003, 0.049138378351926804]","[0.5385462045669556, 0.3448730409145355, 0.00865152757614851]","[0.5101178884506226, 0.33575281500816345, -0.004814693238586187]","[0.4822417199611664, 0.33715835213661194, -0.00746147008612752]","[0.4614003002643585, 0.3441092371940613, 0.004171972628682852]","[0.4857579469680786, 0.3494625985622406, -0.005568268708884716]","[0.5140718817710876, 0.3490646183490753, -0.003308312501758337]","[0.4857579469680786, 0.3494625985622406, -0.005568268708884716]","[0.536334753036499, 0.44943737983703613, -0.030520755797624588]","[0.5866105556488037, 0.44442957639694214, -0.04238261282444]","[0.6130092740058899, 0.4437456727027893, -0.03305066376924515]","[0.6436759829521179, 0.4461105763912201, 0.002749796025454998]","[0.6141128540039062, 0.44500845670700073, -0.032466012984514236]","[0.5859197378158569, 0.44581082463264465, -0.04242546483874321]","[0.5882864594459534, 0.2613070011138916, 0.010093070566654205]","[0.5923029780387878, 0.5190394520759583, -0.014990810304880142]"
"[0.6913516521453857, 0.3437176048755646, 0.06942860037088394]","[0.6771919131278992, 0.3373500406742096, 0.04794858396053314]","[0.6517699956893921, 0.3364432156085968, 0.03681376576423645]","[0.6277009844779968, 0.3451145589351654, 0.03794759511947632]","[0.6505550146102905, 0.34908396005630493, 0.037712328135967255]","[0.6755932569503784, 0.3489569425582886, 0.0490008108317852]","[0.5387624502182007, 0.3448473811149597, 0.008452254347503185]","[0.5103300213813782, 0.3356610834598541, -0.005033024586737156]","[0.4824581742286682, 0.33705905079841614, -0.007681027986109257]","[0.46166157722473145, 0.34402358531951904, 0.003956874366849661]","[0.4859694540500641, 0.3494208753108978, -0.005761033855378628]","[0.5142719745635986, 0.34904974699020386, -0.003498667385429144]","[0.4859694540500641, 0.3494208753108978, -0.005761033855378628]","[0.5363292098045349, 0.4494079351425171, -0.030259177088737488]","[0.5866771340370178, 0.44446659088134766, -0.04212602600455284]","[0.6131185293197632, 0.44377827644348145, -0.0327974334359169]","[0.643914520740509, 0.44606855511665344, 0.0030032857321202755]","[0.6141988635063171, 0.4449467360973358, -0.032235220074653625]","[0.5859898924827576, 0.4457513391971588, -0.04218808561563492]","[0.5884988307952881, 0.26114705204963684, 0.009573538787662983]","[0.5922993421554565, 0.5188385248184204, -0.014693493954837322]"
"[0.6914003491401672, 0.3436450958251953, 0.06958437711000443]","[0.677254319190979, 0.33725765347480774, 0.04812042415142059]","[0.65183424949646, 0.3363543450832367, 0.0369940921664238]","[0.6277543902397156, 0.3450603485107422, 0.038096942007541656]","[0.6506181359291077, 0.34902530908584595, 0.03785906359553337]","[0.6756498217582703, 0.3488880395889282, 0.04914479702711105]","[0.5388084650039673, 0.3447860777378082, 0.008578041568398476]","[0.5103924870491028, 0.33556944131851196, -0.004885200876742601]","[0.48253133893013, 0.3369671106338501, -0.007546816021203995]","[0.461736261844635, 0.34395116567611694, 0.004062487743794918]","[0.4860478639602661, 0.3493436276912689, -0.005663771647959948]","[0.5143354535102844, 0.348981648683548, -0.003388294018805027]","[0.4860478639602661, 0.3493436276912689, -0.005663771647959948]","[0.5365911722183228, 0.44926366209983826, -0.03045562095940113]","[0.5868737101554871, 0.4443069398403168, -0.04222358018159866]","[0.6133065223693848, 0.4436179995536804, -0.03289414942264557]","[0.6440591216087341, 0.44592100381851196, 0.0028264420107007027]","[0.6143754720687866, 0.4447629451751709, -0.03238431736826897]","[0.5862153768539429, 0.4455649256706238, -0.0423317514359951]","[0.588437557220459, 0.26104483008384705, 0.009943690150976181]","[0.5926070213317871, 0.5188367962837219, -0.015119927935302258]"
"[0.691619873046875, 0.34356921911239624, 0.06943974643945694]","[0.6775188446044922, 0.33721277117729187, 0.047993145883083344]","[0.6521517634391785, 0.3363100588321686, 0.03686333820223808]","[0.6281365752220154, 0.34497615694999695, 0.0379670113325119]","[0.6509289741516113, 0.3489263951778412, 0.03775442764163017]","[0.6758837699890137, 0.3487984240055084, 0.0490342378616333]","[0.5392859578132629, 0.3446827828884125, 0.00840829685330391]","[0.5109545588493347, 0.3354938328266144, -0.005074125248938799]","[0.48313772678375244, 0.3368740975856781, -0.007744970265775919]","[0.46233832836151123, 0.34380972385406494, 0.0038456085603684187]","[0.4866320490837097, 0.34918418526649475, -0.0058295587077736855]","[0.5148598551750183, 0.3488425612449646, -0.00355204357765615]","[0.4866320490837097, 0.34918418526649475, -0.0058295587077736855]","[0.536846399307251, 0.4492781162261963, -0.030435116961598396]","[0.5869847536087036, 0.4443444311618805, -0.04212411865592003]","[0.6132559776306152, 0.4436887502670288, -0.03276916965842247]","[0.6437575817108154, 0.4460675120353699, 0.0029186734464019537]","[0.6143642067909241, 0.44492700695991516, -0.03219436854124069]","[0.5863061547279358, 0.44569864869117737, -0.04216829314827919]","[0.5891313552856445, 0.2609621286392212, 0.009699702262878418]","[0.592536449432373, 0.5188348293304443, -0.014681369066238403]"
"[0.6925032138824463, 0.34373995661735535, 0.06953416019678116]","[0.6783714294433594, 0.3373299241065979, 0.04808288440108299]","[0.6529147624969482, 0.3364085257053375, 0.03697299212217331]","[0.6287589073181152, 0.3451007604598999, 0.03809415549039841]","[0.6516212224960327, 0.3490986227989197, 0.037819262593984604]","[0.6766648292541504, 0.3490041196346283, 0.04907761886715889]","[0.5394870638847351, 0.3446579575538635, 0.008671877905726433]","[0.5111417174339294, 0.33535921573638916, -0.004758532624691725]","[0.4832145571708679, 0.33667686581611633, -0.007381846196949482]","[0.46234190464019775, 0.3436175286769867, 0.004247605334967375]","[0.48665472865104675, 0.3490831255912781, -0.00552600622177124]","[0.5149749517440796, 0.3487911820411682, -0.0032868250273168087]","[0.48665472865104675, 0.3490831255912781, -0.00552600622177124]","[0.5369726419448853, 0.449312299489975, -0.030657729133963585]","[0.5870428681373596, 0.44436874985694885, -0.042369090020656586]","[0.6133546233177185, 0.4437478184700012, -0.03307676687836647]","[0.643904447555542, 0.44622114300727844, 0.0025170226581394672]","[0.6144289970397949, 0.44502580165863037, -0.03247226029634476]","[0.5863367915153503, 0.4457564353942871, -0.04238700866699219]","[0.5898588299751282, 0.2608160376548767, 0.01015447173267603]","[0.5923038125038147, 0.5189226269721985, -0.015025198459625244]"
"[0.6922250986099243, 0.3438127636909485, 0.06939184665679932]","[0.6780736446380615, 0.33749279379844666, 0.04788316413760185]","[0.6526562571525574, 0.3365495502948761, 0.036721520125865936]","[0.6285353302955627, 0.3451278507709503, 0.03786149248480797]","[0.6513595581054688, 0.349124938249588, 0.03764532878994942]","[0.6763937473297119, 0.34903964400291443, 0.048939041793346405]","[0.539310097694397, 0.3447170555591583, 0.008302940055727959]","[0.5108752250671387, 0.3355397582054138, -0.005208423361182213]","[0.4829607307910919, 0.33689501881599426, -0.007853415794670582]","[0.46209919452667236, 0.3437769114971161, 0.0037780122365802526]","[0.48644396662712097, 0.34923094511032104, -0.005934822838753462]","[0.5147978663444519, 0.3488921821117401, -0.003657679306343198]","[0.48644396662712097, 0.34923094511032104, -0.005934822838753462]","[0.5372779965400696, 0.44949525594711304, -0.030541470274329185]","[0.5872255563735962, 0.44446900486946106, -0.042113859206438065]","[0.6134068965911865, 0.44379881024360657, -0.032771944999694824]","[0.6437822580337524, 0.4462187886238098, 0.002814773004502058]","[0.6145551800727844, 0.4451838731765747, -0.03201225772500038]","[0.5865585803985596, 0.4459710419178009, -0.04199204221367836]","[0.5895742774009705, 0.26101577281951904, 0.00953157152980566]","[0.5925049781799316, 0.5191586017608643, -0.014225759543478489]"
"[0.6907440423965454, 0.343432754278183, 0.06932388246059418]","[0.6766833066940308, 0.3370465040206909, 0.04797515273094177]","[0.6513959169387817, 0.33611682057380676, 0.03690485656261444]","[0.6274250149726868, 0.3448171019554138, 0.037998199462890625]","[0.6501008868217468, 0.348786860704422, 0.037778034806251526]","[0.6750291585922241, 0.3486693501472473, 0.04900343716144562]","[0.5389983654022217, 0.3445890247821808, 0.008545693941414356]","[0.5106050968170166, 0.33544743061065674, -0.004881816916167736]","[0.4828622043132782, 0.336908221244812, -0.007564918138086796]","[0.4621627628803253, 0.34388595819473267, 0.003959755878895521]","[0.48646941781044006, 0.3492257297039032, -0.005655634682625532]","[0.5146928429603577, 0.3488141596317291, -0.003386016935110092]","[0.48646941781044006, 0.3492257297039032, -0.005655634682625532]","[0.5359677672386169, 0.4493853747844696, -0.030305638909339905]","[0.5863615274429321, 0.4443349242210388, -0.04206620529294014]","[0.612801730632782, 0.44365355372428894, -0.032727163285017014]","[0.6433688998222351, 0.4460638463497162, 0.0030062436126172543]","[0.6138685941696167, 0.44502174854278564, -0.032136447727680206]","[0.5856626033782959, 0.4458378255367279, -0.04210920259356499]","[0.5884084701538086, 0.261200487613678, 0.010042049922049046]","[0.5921807289123535, 0.5193730592727661, -0.01499123964458704]"
"[0.6892481446266174, 0.3432876765727997, 0.06903232634067535]","[0.67523592710495, 0.33697012066841125, 0.04786049574613571]","[0.6501529812812805, 0.33601173758506775, 0.03688482940196991]","[0.6263329982757568, 0.3445573151111603, 0.03796754032373428]","[0.6487841606140137, 0.3484998345375061, 0.03771940618753433]","[0.6735349893569946, 0.3484116792678833, 0.04888469725847244]","[0.5386860966682434, 0.3442351520061493, 0.008692962117493153]","[0.5105170607566833, 0.33518609404563904, -0.004643518943339586]","[0.48298048973083496, 0.33661818504333496, -0.0073523796163499355]","[0.4623684585094452, 0.3435070812702179, 0.004042251035571098]","[0.48659777641296387, 0.34880581498146057, -0.005456309299916029]","[0.5146068334579468, 0.3483956456184387, -0.0031853201799094677]","[0.48659777641296387, 0.34880581498146057, -0.005456309299916029]","[0.535484254360199, 0.4491875171661377, -0.030053289607167244]","[0.5857060551643372, 0.4441910684108734, -0.04199964180588722]","[0.6121857762336731, 0.4435107409954071, -0.032693613320589066]","[0.6429082155227661, 0.4458919167518616, 0.0030399486422538757]","[0.6132815480232239, 0.44485199451446533, -0.03218960762023926]","[0.5850628018379211, 0.445658415555954, -0.04211973026394844]","[0.5879602432250977, 0.26126161217689514, 0.010418517515063286]","[0.5914813876152039, 0.51924729347229, -0.015361735597252846]"
"[0.6885241270065308, 0.34334516525268555, 0.0688236877322197]","[0.6745575070381165, 0.3370242714881897, 0.047680918127298355]","[0.6495686769485474, 0.33603811264038086, 0.03673328831791878]","[0.6257370710372925, 0.3445513844490051, 0.037831954658031464]","[0.648161768913269, 0.3485093414783478, 0.0375807024538517]","[0.6728662252426147, 0.3484256863594055, 0.04872509837150574]","[0.5385515689849854, 0.34417781233787537, 0.008659807965159416]","[0.5104476809501648, 0.3351384401321411, -0.004650605842471123]","[0.48299548029899597, 0.33656248450279236, -0.007348909508436918]","[0.4624404013156891, 0.3434349000453949, 0.004030842334032059]","[0.4865778982639313, 0.3487289547920227, -0.005446495953947306]","[0.5145151019096375, 0.3483394980430603, -0.003183996072039008]","[0.4865778982639313, 0.3487289547920227, -0.005446495953947306]","[0.5350086092948914, 0.44898223876953125, -0.02974037639796734]","[0.5853195786476135, 0.4441359043121338, -0.041779253631830215]","[0.6119203567504883, 0.4434565305709839, -0.032506853342056274]","[0.6428636908531189, 0.445696622133255, 0.003224222455173731]","[0.6129860877990723, 0.44466158747673035, -0.03213959187269211]","[0.5846976041793823, 0.4454609155654907, -0.042034998536109924]","[0.5875129103660583, 0.26137712597846985, 0.010290154255926609]","[0.5911827087402344, 0.5190837383270264, -0.015519442968070507]"
"[0.6885424256324768, 0.34330514073371887, 0.06854651123285294]","[0.6745469570159912, 0.33694222569465637, 0.04740877076983452]","[0.649523138999939, 0.3359539210796356, 0.0364997424185276]","[0.6256222128868103, 0.34455299377441406, 0.03764742612838745]","[0.6480940580368042, 0.348514586687088, 0.03735159710049629]","[0.6728469133377075, 0.3484087586402893, 0.04846973344683647]","[0.5385172367095947, 0.34419888257980347, 0.0086763771250844]","[0.5103815793991089, 0.33509761095046997, -0.004593203775584698]","[0.48290497064590454, 0.33652979135513306, -0.007234533783048391]","[0.4623930752277374, 0.34345048666000366, 0.0041967700235545635]","[0.48650461435317993, 0.3487691283226013, -0.005340172443538904]","[0.5144609808921814, 0.348384827375412, -0.0031259844545274973]","[0.48650461435317993, 0.3487691283226013, -0.005340172443538904]","[0.5350161790847778, 0.4490017890930176, -0.029523728415369987]","[0.585308849811554, 0.44419732689857483, -0.04164954274892807]","[0.6119669079780579, 0.44349023699760437, -0.03244553878903389]","[0.6430332660675049, 0.4456256330013275, 0.0032396065071225166]","[0.613011360168457, 0.4446922540664673, -0.03208835422992706]","[0.5846907496452332, 0.44551295042037964, -0.041911423206329346]","[0.5872219800949097, 0.26129794120788574, 0.010042890906333923]","[0.591392993927002, 0.5190083980560303, -0.015412256121635437]"
"[0.6886817216873169, 0.3432725667953491, 0.06879257410764694]","[0.6747121810913086, 0.33686181902885437, 0.0476689487695694]","[0.6497002840042114, 0.33586615324020386, 0.03675584867596626]","[0.6258090734481812, 0.3445108234882355, 0.03785650432109833]","[0.6482990980148315, 0.348489373922348, 0.03756582736968994]","[0.6730319261550903, 0.34839150309562683, 0.04869389161467552]","[0.5386786460876465, 0.34415149688720703, 0.008804759941995144]","[0.5105593204498291, 0.33498990535736084, -0.004445429891347885]","[0.4830682575702667, 0.3364208936691284, -0.007120034191757441]","[0.4625435173511505, 0.34338992834091187, 0.0042761750519275665]","[0.4866310954093933, 0.34872356057167053, -0.0052508157677948475]","[0.5146023631095886, 0.348344624042511, -0.0030210840050131083]","[0.4866310954093933, 0.34872356057167053, -0.0052508157677948475]","[0.535102128982544, 0.4491047263145447, -0.029789676889777184]","[0.5854600667953491, 0.4442058205604553, -0.04186531901359558]","[0.6120863556861877, 0.44351351261138916, -0.03262309730052948]","[0.6431103348731995, 0.445771723985672, 0.0031044615898281336]","[0.613127589225769, 0.4447728395462036, -0.032265473157167435]","[0.5848140716552734, 0.44558095932006836, -0.04213487356901169]","[0.5874422192573547, 0.26116442680358887, 0.01046660728752613]","[0.5915138125419617, 0.5192325115203857, -0.01579757034778595]"
"[0.6889948844909668, 0.343312531709671, 0.0688304528594017]","[0.6750211119651794, 0.33688217401504517, 0.047655630856752396]","[0.6499649286270142, 0.33588001132011414, 0.03671708330512047]","[0.6260405778884888, 0.3445299565792084, 0.03783419355750084]","[0.6485626101493835, 0.348513126373291, 0.03755845129489899]","[0.6733160018920898, 0.34842628240585327, 0.04870108887553215]","[0.5387753248214722, 0.3441431522369385, 0.008702865801751614]","[0.5106165409088135, 0.33494970202445984, -0.004585414193570614]","[0.48307618498802185, 0.33637210726737976, -0.007262078579515219]","[0.46252021193504333, 0.3433535397052765, 0.004170028492808342]","[0.4866274893283844, 0.34869635105133057, -0.005368327721953392]","[0.5146305561065674, 0.3483273386955261, -0.0031312210485339165]","[0.4866274893283844, 0.34869635105133057, -0.005368327721953392]","[0.5350301265716553, 0.4491618275642395, -0.029799889773130417]","[0.585425615310669, 0.44430240988731384, -0.041873421519994736]","[0.6119852662086487, 0.443615585565567, -0.03260990232229233]","[0.6429482698440552, 0.445854127407074, 0.0031727019231766462]","[0.61304771900177, 0.4448126256465912, -0.03225836530327797]","[0.5847731232643127, 0.44561851024627686, -0.042155392467975616]","[0.5878456234931946, 0.26110827922821045, 0.010211900807917118]","[0.5912573933601379, 0.5193939208984375, -0.015497979708015919]"
"[0.6891446113586426, 0.3433269262313843, 0.06887613981962204]","[0.6751871109008789, 0.3368920087814331, 0.04770474135875702]","[0.6501232385635376, 0.3358857035636902, 0.036760639399290085]","[0.6261860132217407, 0.3445233106613159, 0.03787961229681969]","[0.64869624376297, 0.3485163450241089, 0.03760194405913353]","[0.6734533905982971, 0.3484448790550232, 0.04874814301729202]","[0.5388851761817932, 0.34409910440444946, 0.00872307363897562]","[0.5107530951499939, 0.3349056541919708, -0.004562572576105595]","[0.4832179546356201, 0.3363198935985565, -0.007241944782435894]","[0.46265295147895813, 0.3432873487472534, 0.004177798051387072]","[0.48674798011779785, 0.34863555431365967, -0.005352561827749014]","[0.5147438049316406, 0.3482740521430969, -0.0031172519084066153]","[0.48674798011779785, 0.34863555431365967, -0.005352561827749014]","[0.5349803566932678, 0.44916486740112305, -0.029858775436878204]","[0.5853943824768066, 0.44433465600013733, -0.04189037159085274]","[0.6119370460510254, 0.4436606168746948, -0.03263324126601219]","[0.642869234085083, 0.4459015130996704, 0.0031290180049836636]","[0.6129659414291382, 0.44480007886886597, -0.0322876013815403]","[0.5847148299217224, 0.44559431076049805, -0.042182307690382004]","[0.5881190299987793, 0.26104968786239624, 0.010263477452099323]","[0.591031014919281, 0.519485592842102, -0.015550034120678902]"
"[0.6893302202224731, 0.34326815605163574, 0.06900988519191742]","[0.6753454208374023, 0.3368224799633026, 0.0478171743452549]","[0.650251567363739, 0.3358128070831299, 0.03686928749084473]","[0.6262868046760559, 0.3444613218307495, 0.03800047188997269]","[0.6488489508628845, 0.34845927357673645, 0.03770676627755165]","[0.6736314296722412, 0.34839144349098206, 0.04885478317737579]","[0.5388758182525635, 0.3440643846988678, 0.008846732787787914]","[0.5107066631317139, 0.33487027883529663, -0.004438829142600298]","[0.48315268754959106, 0.33630046248435974, -0.007104932796210051]","[0.46257859468460083, 0.3432878255844116, 0.004342913627624512]","[0.48666325211524963, 0.34863030910491943, -0.005229257512837648]","[0.5146873593330383, 0.3482574224472046, -0.003004902508109808]","[0.48666325211524963, 0.34863030910491943, -0.005229257512837648]","[0.5351715087890625, 0.4491547644138336, -0.030085744336247444]","[0.5855267643928528, 0.4442577362060547, -0.04207339137792587]","[0.6119884848594666, 0.44357264041900635, -0.032825395464897156]","[0.6428509950637817, 0.44584888219833374, 0.0028858643490821123]","[0.6130315661430359, 0.44471919536590576, -0.03245147317647934]","[0.5848276019096375, 0.44552671909332275, -0.04234260320663452]","[0.5880968570709229, 0.2610030174255371, 0.01054589543491602]","[0.5911134481430054, 0.5194342732429504, -0.015711579471826553]"
"[0.6894571185112, 0.3432217240333557, 0.0691898986697197]","[0.6754456758499146, 0.33675581216812134, 0.04800838604569435]","[0.6503453254699707, 0.33575424551963806, 0.03704199567437172]","[0.6263817548751831, 0.34444430470466614, 0.0381259024143219]","[0.6489905118942261, 0.34844809770584106, 0.0378442257642746]","[0.6737703680992126, 0.34837237000465393, 0.04901129752397537]","[0.5389363765716553, 0.34404924511909485, 0.008874768391251564]","[0.5107855200767517, 0.33481234312057495, -0.004395827651023865]","[0.483218789100647, 0.33623743057250977, -0.007089971099048853]","[0.46262603998184204, 0.34325850009918213, 0.004314851015806198]","[0.4867028295993805, 0.34862804412841797, -0.005254530813544989]","[0.514735996723175, 0.34825536608695984, -0.0029985688161104918]","[0.4867028295993805, 0.34862804412841797, -0.005254530813544989]","[0.5357836484909058, 0.4491620361804962, -0.03031047061085701]","[0.5859972238540649, 0.44416382908821106, -0.04221624508500099]","[0.612419605255127, 0.44346094131469727, -0.03294047713279724]","[0.6432294845581055, 0.4457845687866211, 0.0027651595883071423]","[0.6134896278381348, 0.4446781575679779, -0.03252192959189415]","[0.5853246450424194, 0.44549664855003357, -0.04244764894247055]","[0.5879602432250977, 0.2608523368835449, 0.01085696741938591]","[0.5917602181434631, 0.519383430480957, -0.015916042029857635]"
"[0.6897187232971191, 0.3432055115699768, 0.069574274122715]","[0.6757173538208008, 0.33668822050094604, 0.04839801788330078]","[0.6505938768386841, 0.33569979667663574, 0.03740736469626427]","[0.6266124248504639, 0.34447574615478516, 0.038418158888816833]","[0.6492790579795837, 0.3484692871570587, 0.03814416006207466]","[0.674056887626648, 0.34837910532951355, 0.0493306927382946]","[0.5391013622283936, 0.3440665900707245, 0.009040961973369122]","[0.5109419822692871, 0.33472636342048645, -0.004215736407786608]","[0.483321875333786, 0.3361320495605469, -0.00694362772628665]","[0.46268585324287415, 0.34320661425590515, 0.004419541917741299]","[0.48679301142692566, 0.34860485792160034, -0.005169432610273361]","[0.5148533582687378, 0.3482538163661957, -0.0028742514550685883]","[0.48679301142692566, 0.34860485792160034, -0.005169432610273361]","[0.5361321568489075, 0.4490661323070526, -0.03064766526222229]","[0.5863692164421082, 0.4439699649810791, -0.04255952313542366]","[0.6128339767456055, 0.44326695799827576, -0.03323642536997795]","[0.6435383558273315, 0.4456842839717865, 0.002592357574030757]","[0.6138913631439209, 0.4446307420730591, -0.032760899513959885]","[0.5856990814208984, 0.44544750452041626, -0.0427490770816803]","[0.5880835056304932, 0.26081880927085876, 0.011501752771437168]","[0.5922117829322815, 0.5192415714263916, -0.016439348459243774]"
"[0.6897599101066589, 0.34314507246017456, 0.06952705979347229]","[0.675774097442627, 0.33663907647132874, 0.048337172716856]","[0.6506478786468506, 0.33564212918281555, 0.03732871264219284]","[0.6266604065895081, 0.3443866968154907, 0.038339871913194656]","[0.6493088006973267, 0.34837254881858826, 0.038084760308265686]","[0.6740773916244507, 0.34829601645469666, 0.04928915947675705]","[0.539207398891449, 0.34394681453704834, 0.008913707919418812]","[0.5110610127449036, 0.33461254835128784, -0.00436994107440114]","[0.48341742157936096, 0.33600762486457825, -0.007111839018762112]","[0.4627765119075775, 0.3430676758289337, 0.004246503580361605]","[0.4869191646575928, 0.3484649360179901, -0.005317859351634979]","[0.5149818658828735, 0.34811466932296753, -0.00300766434520483]","[0.4869191646575928, 0.3484649360179901, -0.005317859351634979]","[0.5363272428512573, 0.449003666639328, -0.030576910823583603]","[0.5864681601524353, 0.44392842054367065, -0.04245934262871742]","[0.6128716468811035, 0.443220317363739, -0.03312266990542412]","[0.6434725522994995, 0.4456096589565277, 0.0027226004749536514]","[0.6139599084854126, 0.4446157217025757, -0.03262174129486084]","[0.5858172178268433, 0.44543519616127014, -0.04262964427471161]","[0.5882515907287598, 0.26083916425704956, 0.011196752078831196]","[0.5922673940658569, 0.5192474126815796, -0.01609545573592186]"
"[0.6897262334823608, 0.343068391084671, 0.06943883001804352]","[0.6757364273071289, 0.33655720949172974, 0.04822656512260437]","[0.6506050825119019, 0.33554786443710327, 0.03721488639712334]","[0.6266030073165894, 0.3442738652229309, 0.038245636969804764]","[0.649224042892456, 0.34825748205184937, 0.03799544647336006]","[0.674004852771759, 0.34819430112838745, 0.049213115125894547]","[0.5391334295272827, 0.34383517503738403, 0.008796624839305878]","[0.5109801292419434, 0.3345262408256531, -0.004512036219239235]","[0.4833459258079529, 0.3359305262565613, -0.00725853256881237]","[0.4627086818218231, 0.342983603477478, 0.004114140756428242]","[0.486895889043808, 0.3483547270298004, -0.005431735888123512]","[0.514957845211029, 0.34799322485923767, -0.003129092277958989]","[0.486895889043808, 0.3483547270298004, -0.005431735888123512]","[0.5361682772636414, 0.4488517940044403, -0.030407825484871864]","[0.5864182114601135, 0.4439121186733246, -0.04225827381014824]","[0.6128407716751099, 0.44321364164352417, -0.03292231634259224]","[0.6435230374336243, 0.44549936056137085, 0.0028825015760958195]","[0.6139286160469055, 0.4444555640220642, -0.032508913427591324]","[0.5857885479927063, 0.4452694356441498, -0.042512014508247375]","[0.5881864428520203, 0.26078057289123535, 0.010821457952260971]","[0.5921387076377869, 0.5191336870193481, -0.0158951785415411]"
"[0.6893355846405029, 0.3430573344230652, 0.06943286955356598]","[0.6753977537155151, 0.3365843594074249, 0.048231691122055054]","[0.6503553986549377, 0.33555111289024353, 0.03720462694764137]","[0.6263962984085083, 0.3441900312900543, 0.038214780390262604]","[0.6489328145980835, 0.34816378355026245, 0.038001254200935364]","[0.6736434698104858, 0.34811389446258545, 0.04924173653125763]","[0.5392428040504456, 0.34369850158691406, 0.008656366728246212]","[0.5111567974090576, 0.3344408869743347, -0.0046766758896410465]","[0.48361077904701233, 0.33583706617355347, -0.007466483395546675]","[0.4630012512207031, 0.34283724427223206, 0.0038538507651537657]","[0.48716241121292114, 0.34817567467689514, -0.005617144051939249]","[0.515142560005188, 0.34782224893569946, -0.003276135539636016]","[0.48716241121292114, 0.34817567467689514, -0.005617144051939249]","[0.5361730456352234, 0.44865313172340393, -0.03035396710038185]","[0.5864142775535583, 0.443817138671875, -0.042054541409015656]","[0.6127751469612122, 0.44312161207199097, -0.03268712759017944]","[0.6434393525123596, 0.44532158970832825, 0.003040018491446972]","[0.6138648390769958, 0.4441802501678467, -0.03238482028245926]","[0.5858205556869507, 0.44498592615127563, -0.04241923987865448]","[0.5883083343505859, 0.26072168350219727, 0.01065314281731844]","[0.5919700860977173, 0.5189422965049744, -0.015905842185020447]"
"[0.689285933971405, 0.3431229889392853, 0.06946787983179092]","[0.6753478646278381, 0.3367031216621399, 0.048232920467853546]","[0.6503285765647888, 0.3356604278087616, 0.03717765212059021]","[0.6263605356216431, 0.3442211449146271, 0.03820142149925232]","[0.6488986015319824, 0.34818896651268005, 0.03799958899617195]","[0.6736044883728027, 0.3481370806694031, 0.049267809838056564]","[0.5392264127731323, 0.34366801381111145, 0.008578598499298096]","[0.5111842155456543, 0.3344445526599884, -0.004801465664058924]","[0.48365700244903564, 0.33581435680389404, -0.007593321613967419]","[0.4630097448825836, 0.3427571654319763, 0.0037325832527130842]","[0.4871687591075897, 0.34809616208076477, -0.005723927170038223]","[0.5151146054267883, 0.34776991605758667, -0.00336336437612772]","[0.4871687591075897, 0.34809616208076477, -0.005723927170038223]","[0.5363985300064087, 0.4486672580242157, -0.030368942767381668]","[0.5865728855133057, 0.4437742531299591, -0.04206142574548721]","[0.6128878593444824, 0.44306743144989014, -0.03267518803477287]","[0.6435028910636902, 0.44528597593307495, 0.0031107356771826744]","[0.6140099763870239, 0.4441606104373932, -0.032309357076883316]","[0.5860068798065186, 0.4449704885482788, -0.04236115515232086]","[0.5884006023406982, 0.2607004642486572, 0.01046957727521658]","[0.5920565128326416, 0.5187802314758301, -0.015693264082074165]"
